region,Year,quantile,lag,Estimate,STA,STA_cor,STA_cor_p,SPI,SPI_cor,SPI_cor_p
f. Prairie,1988,50,lag_1,2.15263880642695,1.49970820195204,-0.417002744131931,0.01,-0.831674263992395,0.718326680293863,<0.01
f. Prairie,1988,50,lag_2,2.15263880642695,-0.216558081494542,-0.373017959488887,0.02,0.84226217259225,0.203667929738427,0.23
f. Prairie,1988,90,lag_0,2.84204472113565,0.614937737650623,0.0755824352745753,0.66,-2.11821597481649,0.0521671919634851,0.76
f. Prairie,1988,90,lag_1,2.84204472113565,1.49970820195204,-0.125369084322965,0.46,-0.831674263992395,0.409111127221102,0.01
f. Prairie,1988,90,lag_2,2.84204472113565,-0.216558081494542,-0.493901457794264,<0.01,0.84226217259225,0.227303234766261,0.18
f. Prairie,1989,10,lag_0,1.08648802742708,-0.524533802089303,0.134255288573667,0.43,-1.33237842068553,0.211100476048597,0.21
f. Prairie,1989,10,lag_1,1.08648802742708,0.614937737650623,-0.4023286636884,0.01,-2.11821597481649,0.76674623750422,<0.01
f. Prairie,1989,10,lag_2,1.08648802742708,1.49970820195204,-0.385014008505237,0.02,-0.831674263992395,0.33541776508939,0.04
f. Prairie,1989,50,lag_0,1.23430231576051,-0.524533802089303,-0.0452804405296195,0.79,-1.33237842068553,0.30374704770586,0.07
f. Prairie,1989,50,lag_1,1.23430231576051,0.614937737650623,-0.417002744131931,0.01,-2.11821597481649,0.718326680293863,<0.01
f. Prairie,1989,50,lag_2,1.23430231576051,1.49970820195204,-0.373017959488887,0.02,-0.831674263992395,0.203667929738427,0.23
f. Prairie,1989,90,lag_0,1.27384696738654,-0.524533802089303,0.0755824352745753,0.66,-1.33237842068553,0.0521671919634851,0.76
f. Prairie,1989,90,lag_1,1.27384696738654,0.614937737650623,-0.125369084322965,0.46,-2.11821597481649,0.409111127221102,0.01
f. Prairie,1989,90,lag_2,1.27384696738654,1.49970820195204,-0.493901457794264,<0.01,-0.831674263992395,0.227303234766261,0.18
f. Prairie,1990,10,lag_0,1.16347956875092,0.206842917825181,0.134255288573667,0.43,-0.329188053307434,0.211100476048597,0.21
f. Prairie,1990,10,lag_1,1.16347956875092,-0.524533802089303,-0.4023286636884,0.01,-1.33237842068553,0.76674623750422,<0.01
f. Prairie,1990,10,lag_2,1.16347956875092,0.614937737650623,-0.385014008505237,0.02,-2.11821597481649,0.33541776508939,0.04
f. Prairie,1990,50,lag_0,1.84785102489371,0.206842917825181,-0.0452804405296195,0.79,-0.329188053307434,0.30374704770586,0.07
f. Prairie,1990,50,lag_1,1.84785102489371,-0.524533802089303,-0.417002744131931,0.01,-1.33237842068553,0.718326680293863,<0.01
f. Prairie,1990,50,lag_2,1.84785102489371,0.614937737650623,-0.373017959488887,0.02,-2.11821597481649,0.203667929738427,0.23
f. Prairie,1990,90,lag_0,2.2226968083003,0.206842917825181,0.0755824352745753,0.66,-0.329188053307434,0.0521671919634851,0.76
f. Prairie,1990,90,lag_1,2.2226968083003,-0.524533802089303,-0.125369084322965,0.46,-1.33237842068553,0.409111127221102,0.01
f. Prairie,1990,90,lag_2,2.2226968083003,0.614937737650623,-0.493901457794264,<0.01,-2.11821597481649,0.227303234766261,0.18
f. Prairie,1991,10,lag_0,1.36116450124528,0.780479377127528,0.134255288573667,0.43,-0.408053442482175,0.211100476048597,0.21
f. Prairie,1991,10,lag_1,1.36116450124528,0.206842917825181,-0.4023286636884,0.01,-0.329188053307434,0.76674623750422,<0.01
f. Prairie,1991,10,lag_2,1.36116450124528,-0.524533802089303,-0.385014008505237,0.02,-1.33237842068553,0.33541776508939,0.04
f. Prairie,1991,50,lag_0,1.96032110868484,0.780479377127528,-0.0452804405296195,0.79,-0.408053442482175,0.30374704770586,0.07
f. Prairie,1991,50,lag_1,1.96032110868484,0.206842917825181,-0.417002744131931,0.01,-0.329188053307434,0.718326680293863,<0.01
f. Prairie,1991,50,lag_2,1.96032110868484,-0.524533802089303,-0.373017959488887,0.02,-1.33237842068553,0.203667929738427,0.23
f. Prairie,1991,90,lag_0,2.50717200087199,0.780479377127528,0.0755824352745753,0.66,-0.408053442482175,0.0521671919634851,0.76
f. Prairie,1991,90,lag_1,2.50717200087199,0.206842917825181,-0.125369084322965,0.46,-0.329188053307434,0.409111127221102,0.01
f. Prairie,1991,90,lag_2,2.50717200087199,-0.524533802089303,-0.493901457794264,<0.01,-1.33237842068553,0.227303234766261,0.18
f. Prairie,1992,10,lag_0,1.66133465729675,-0.23995380477553,0.134255288573667,0.43,-0.118807514501166,0.211100476048597,0.21
f. Prairie,1992,10,lag_1,1.66133465729675,0.780479377127528,-0.4023286636884,0.01,-0.408053442482175,0.76674623750422,<0.01
f. Prairie,1992,10,lag_2,1.66133465729675,0.206842917825181,-0.385014008505237,0.02,-0.329188053307434,0.33541776508939,0.04
f. Prairie,1992,50,lag_0,2.13710507107892,-0.23995380477553,-0.0452804405296195,0.79,-0.118807514501166,0.30374704770586,0.07
f. Prairie,1992,50,lag_1,2.13710507107892,0.780479377127528,-0.417002744131931,0.01,-0.408053442482175,0.718326680293863,<0.01
f. Prairie,1992,50,lag_2,2.13710507107892,0.206842917825181,-0.373017959488887,0.02,-0.329188053307434,0.203667929738427,0.23
f. Prairie,1992,90,lag_0,1.93254285570011,-0.23995380477553,0.0755824352745753,0.66,-0.118807514501166,0.0521671919634851,0.76
f. Prairie,1992,90,lag_1,1.93254285570011,0.780479377127528,-0.125369084322965,0.46,-0.408053442482175,0.409111127221102,0.01
f. Prairie,1992,90,lag_2,1.93254285570011,0.206842917825181,-0.493901457794264,<0.01,-0.329188053307434,0.227303234766261,0.18
f. Prairie,1993,10,lag_0,1.89963795882031,-1.33164369282083,0.134255288573667,0.43,2.4558402922463,0.211100476048597,0.21
f. Prairie,1993,10,lag_1,1.89963795882031,-0.23995380477553,-0.4023286636884,0.01,-0.118807514501166,0.76674623750422,<0.01
f. Prairie,1993,10,lag_2,1.89963795882031,0.780479377127528,-0.385014008505237,0.02,-0.408053442482175,0.33541776508939,0.04
f. Prairie,1993,50,lag_0,2.48157389767489,-1.33164369282083,-0.0452804405296195,0.79,2.4558402922463,0.30374704770586,0.07
f. Prairie,1993,50,lag_1,2.48157389767489,-0.23995380477553,-0.417002744131931,0.01,-0.118807514501166,0.718326680293863,<0.01
f. Prairie,1993,50,lag_2,2.48157389767489,0.780479377127528,-0.373017959488887,0.02,-0.408053442482175,0.203667929738427,0.23
f. Prairie,1993,90,lag_0,2.40422259355782,-1.33164369282083,0.0755824352745753,0.66,2.4558402922463,0.0521671919634851,0.76
f. Prairie,1993,90,lag_1,2.40422259355782,-0.23995380477553,-0.125369084322965,0.46,-0.118807514501166,0.409111127221102,0.01
f. Prairie,1993,90,lag_2,2.40422259355782,0.780479377127528,-0.493901457794264,<0.01,-0.408053442482175,0.227303234766261,0.18
f. Prairie,1994,10,lag_0,2.3269915298131,-0.958295279198114,0.134255288573667,0.43,-1.13256732835757,0.211100476048597,0.21
f. Prairie,1994,10,lag_1,2.3269915298131,-1.33164369282083,-0.4023286636884,0.01,2.4558402922463,0.76674623750422,<0.01
f. Prairie,1994,10,lag_2,2.3269915298131,-0.23995380477553,-0.385014008505237,0.02,-0.118807514501166,0.33541776508939,0.04
f. Prairie,1994,50,lag_0,2.81531162680039,-0.958295279198114,-0.0452804405296195,0.79,-1.13256732835757,0.30374704770586,0.07
f. Prairie,1994,50,lag_1,2.81531162680039,-1.33164369282083,-0.417002744131931,0.01,2.4558402922463,0.718326680293863,<0.01
f. Prairie,1994,50,lag_2,2.81531162680039,-0.23995380477553,-0.373017959488887,0.02,-0.118807514501166,0.203667929738427,0.23
f. Prairie,1994,90,lag_0,2.67725398476717,-0.958295279198114,0.0755824352745753,0.66,-1.13256732835757,0.0521671919634851,0.76
f. Prairie,1994,90,lag_1,2.67725398476717,-1.33164369282083,-0.125369084322965,0.46,2.4558402922463,0.409111127221102,0.01
f. Prairie,1994,90,lag_2,2.67725398476717,-0.23995380477553,-0.493901457794264,<0.01,-0.118807514501166,0.227303234766261,0.18
f. Prairie,1995,10,lag_0,1.87397357496813,0.347441039189357,0.134255288573667,0.43,-0.096150137448233,0.211100476048597,0.21
f. Prairie,1995,10,lag_1,1.87397357496813,-0.958295279198114,-0.4023286636884,0.01,-1.13256732835757,0.76674623750422,<0.01
f. Prairie,1995,10,lag_2,1.87397357496813,-1.33164369282083,-0.385014008505237,0.02,2.4558402922463,0.33541776508939,0.04
f. Prairie,1995,50,lag_0,2.21226642180214,0.347441039189357,-0.0452804405296195,0.79,-0.096150137448233,0.30374704770586,0.07
f. Prairie,1995,50,lag_1,2.21226642180214,-0.958295279198114,-0.417002744131931,0.01,-1.13256732835757,0.718326680293863,<0.01
f. Prairie,1995,50,lag_2,2.21226642180214,-1.33164369282083,-0.373017959488887,0.02,2.4558402922463,0.203667929738427,0.23
f. Prairie,1995,90,lag_0,2.64976276109156,0.347441039189357,0.0755824352745753,0.66,-0.096150137448233,0.0521671919634851,0.76
f. Prairie,1995,90,lag_1,2.64976276109156,-0.958295279198114,-0.125369084322965,0.46,-1.13256732835757,0.409111127221102,0.01
f. Prairie,1995,90,lag_2,2.64976276109156,-1.33164369282083,-0.493901457794264,<0.01,2.4558402922463,0.227303234766261,0.18
f. Prairie,1996,10,lag_0,1.81035082398325,-1.51155132935109,0.134255288573667,0.43,-0.63131206976342,0.211100476048597,0.21
f. Prairie,1996,10,lag_1,1.81035082398325,0.347441039189357,-0.4023286636884,0.01,-0.096150137448233,0.76674623750422,<0.01
f. Prairie,1996,10,lag_2,1.81035082398325,-0.958295279198114,-0.385014008505237,0.02,-1.13256732835757,0.33541776508939,0.04
f. Prairie,1996,50,lag_0,2.09817818303193,-1.51155132935109,-0.0452804405296195,0.79,-0.63131206976342,0.30374704770586,0.07
f. Prairie,1996,50,lag_1,2.09817818303193,0.347441039189357,-0.417002744131931,0.01,-0.096150137448233,0.718326680293863,<0.01
f. Prairie,1996,50,lag_2,2.09817818303193,-0.958295279198114,-0.373017959488887,0.02,-1.13256732835757,0.203667929738427,0.23
f. Prairie,1996,90,lag_0,2.35125358350115,-1.51155132935109,0.0755824352745753,0.66,-0.63131206976342,0.0521671919634851,0.76
f. Prairie,1996,90,lag_1,2.35125358350115,0.347441039189357,-0.125369084322965,0.46,-0.096150137448233,0.409111127221102,0.01
f. Prairie,1996,90,lag_2,2.35125358350115,-0.958295279198114,-0.493901457794264,<0.01,-1.13256732835757,0.227303234766261,0.18
f. Prairie,1997,10,lag_0,1.99700744579264,-1.2230875092556,0.134255288573667,0.43,-0.662386912945817,0.211100476048597,0.21
f. Prairie,1997,10,lag_1,1.99700744579264,-1.51155132935109,-0.4023286636884,0.01,-0.63131206976342,0.76674623750422,<0.01
f. Prairie,1997,10,lag_2,1.99700744579264,0.347441039189357,-0.385014008505237,0.02,-0.096150137448233,0.33541776508939,0.04
f. Prairie,1997,50,lag_0,2.44613166983403,-1.2230875092556,-0.0452804405296195,0.79,-0.662386912945817,0.30374704770586,0.07
f. Prairie,1997,50,lag_1,2.44613166983403,-1.51155132935109,-0.417002744131931,0.01,-0.63131206976342,0.718326680293863,<0.01
f. Prairie,1997,50,lag_2,2.44613166983403,0.347441039189357,-0.373017959488887,0.02,-0.096150137448233,0.203667929738427,0.23
f. Prairie,1997,90,lag_0,2.44062497592828,-1.2230875092556,0.0755824352745753,0.66,-0.662386912945817,0.0521671919634851,0.76
f. Prairie,1997,90,lag_1,2.44062497592828,-1.51155132935109,-0.125369084322965,0.46,-0.63131206976342,0.409111127221102,0.01
f. Prairie,1997,90,lag_2,2.44062497592828,0.347441039189357,-0.493901457794264,<0.01,-0.096150137448233,0.227303234766261,0.18
f. Prairie,1998,10,lag_0,1.87134126645415,1.07099112852728,0.134255288573667,0.43,0.130847510199005,0.211100476048597,0.21
f. Prairie,1998,10,lag_1,1.87134126645415,-1.2230875092556,-0.4023286636884,0.01,-0.662386912945817,0.76674623750422,<0.01
f. Prairie,1998,10,lag_2,1.87134126645415,-1.51155132935109,-0.385014008505237,0.02,-0.63131206976342,0.33541776508939,0.04
f. Prairie,1998,50,lag_0,2.34322549043435,1.07099112852728,-0.0452804405296195,0.79,0.130847510199005,0.30374704770586,0.07
f. Prairie,1998,50,lag_1,2.34322549043435,-1.2230875092556,-0.417002744131931,0.01,-0.662386912945817,0.718326680293863,<0.01
f. Prairie,1998,50,lag_2,2.34322549043435,-1.51155132935109,-0.373017959488887,0.02,-0.63131206976342,0.203667929738427,0.23
f. Prairie,1998,90,lag_0,2.58947186978111,1.07099112852728,0.0755824352745753,0.66,0.130847510199005,0.0521671919634851,0.76
f. Prairie,1998,90,lag_1,2.58947186978111,-1.2230875092556,-0.125369084322965,0.46,-0.662386912945817,0.409111127221102,0.01
f. Prairie,1998,90,lag_2,2.58947186978111,-1.51155132935109,-0.493901457794264,<0.01,-0.63131206976342,0.227303234766261,0.18
f. Prairie,1999,10,lag_0,1.90184434746765,0.818879433783246,0.134255288573667,0.43,0.276756297965884,0.211100476048597,0.21
f. Prairie,1999,10,lag_1,1.90184434746765,1.07099112852728,-0.4023286636884,0.01,0.130847510199005,0.76674623750422,<0.01
f. Prairie,1999,10,lag_2,1.90184434746765,-1.2230875092556,-0.385014008505237,0.02,-0.662386912945817,0.33541776508939,0.04
f. Prairie,1999,50,lag_0,2.38086607994753,0.818879433783246,-0.0452804405296195,0.79,0.276756297965884,0.30374704770586,0.07
f. Prairie,1999,50,lag_1,2.38086607994753,1.07099112852728,-0.417002744131931,0.01,0.130847510199005,0.718326680293863,<0.01
f. Prairie,1999,50,lag_2,2.38086607994753,-1.2230875092556,-0.373017959488887,0.02,-0.662386912945817,0.203667929738427,0.23
f. Prairie,1999,90,lag_0,2.56961978675507,0.818879433783246,0.0755824352745753,0.66,0.276756297965884,0.0521671919634851,0.76
f. Prairie,1999,90,lag_1,2.56961978675507,1.07099112852728,-0.125369084322965,0.46,0.130847510199005,0.409111127221102,0.01
f. Prairie,1999,90,lag_2,2.56961978675507,-1.2230875092556,-0.493901457794264,<0.01,-0.662386912945817,0.227303234766261,0.18
f. Prairie,2000,10,lag_0,1.77207535667425,1.29265558848375,0.134255288573667,0.43,-1.4912034068477,0.211100476048597,0.21
f. Prairie,2000,10,lag_1,1.77207535667425,0.818879433783246,-0.4023286636884,0.01,0.276756297965884,0.76674623750422,<0.01
f. Prairie,2000,10,lag_2,1.77207535667425,1.07099112852728,-0.385014008505237,0.02,0.130847510199005,0.33541776508939,0.04
f. Prairie,2000,50,lag_0,1.62854102542112,1.29265558848375,-0.0452804405296195,0.79,-1.4912034068477,0.30374704770586,0.07
f. Prairie,2000,50,lag_1,1.62854102542112,0.818879433783246,-0.417002744131931,0.01,0.276756297965884,0.718326680293863,<0.01
f. Prairie,2000,50,lag_2,1.62854102542112,1.07099112852728,-0.373017959488887,0.02,0.130847510199005,0.203667929738427,0.23
f. Prairie,2000,90,lag_0,1.91973128723042,1.29265558848375,0.0755824352745753,0.66,-1.4912034068477,0.0521671919634851,0.76
f. Prairie,2000,90,lag_1,1.91973128723042,0.818879433783246,-0.125369084322965,0.46,0.276756297965884,0.409111127221102,0.01
f. Prairie,2000,90,lag_2,1.91973128723042,1.07099112852728,-0.493901457794264,<0.01,0.130847510199005,0.227303234766261,0.18
f. Prairie,2001,10,lag_0,1.46425213711053,-0.901494283215389,0.134255288573667,0.43,-0.0208055531264236,0.211100476048597,0.21
f. Prairie,2001,10,lag_1,1.46425213711053,1.29265558848375,-0.4023286636884,0.01,-1.4912034068477,0.76674623750422,<0.01
f. Prairie,2001,10,lag_2,1.46425213711053,0.818879433783246,-0.385014008505237,0.02,0.276756297965884,0.33541776508939,0.04
f. Prairie,2001,50,lag_0,1.75964046408749,-0.901494283215389,-0.0452804405296195,0.79,-0.0208055531264236,0.30374704770586,0.07
f. Prairie,2001,50,lag_1,1.75964046408749,1.29265558848375,-0.417002744131931,0.01,-1.4912034068477,0.718326680293863,<0.01
f. Prairie,2001,50,lag_2,1.75964046408749,0.818879433783246,-0.373017959488887,0.02,0.276756297965884,0.203667929738427,0.23
f. Prairie,2001,90,lag_0,2.51459895581325,-0.901494283215389,0.0755824352745753,0.66,-0.0208055531264236,0.0521671919634851,0.76
f. Prairie,2001,90,lag_1,2.51459895581325,1.29265558848375,-0.125369084322965,0.46,-1.4912034068477,0.409111127221102,0.01
f. Prairie,2001,90,lag_2,2.51459895581325,0.818879433783246,-0.493901457794264,<0.01,0.276756297965884,0.227303234766261,0.18
f. Prairie,2002,10,lag_0,1.81945061478949,1.23405142589868,0.134255288573667,0.43,-0.355518971839731,0.211100476048597,0.21
f. Prairie,2002,10,lag_1,1.81945061478949,-0.901494283215389,-0.4023286636884,0.01,-0.0208055531264236,0.76674623750422,<0.01
f. Prairie,2002,10,lag_2,1.81945061478949,1.29265558848375,-0.385014008505237,0.02,-1.4912034068477,0.33541776508939,0.04
f. Prairie,2002,50,lag_0,1.98465185806905,1.23405142589868,-0.0452804405296195,0.79,-0.355518971839731,0.30374704770586,0.07
f. Prairie,2002,50,lag_1,1.98465185806905,-0.901494283215389,-0.417002744131931,0.01,-0.0208055531264236,0.718326680293863,<0.01
f. Prairie,2002,50,lag_2,1.98465185806905,1.29265558848375,-0.373017959488887,0.02,-1.4912034068477,0.203667929738427,0.23
f. Prairie,2002,90,lag_0,2.18261359774026,1.23405142589868,0.0755824352745753,0.66,-0.355518971839731,0.0521671919634851,0.76
f. Prairie,2002,90,lag_1,2.18261359774026,-0.901494283215389,-0.125369084322965,0.46,-0.0208055531264236,0.409111127221102,0.01
f. Prairie,2002,90,lag_2,2.18261359774026,1.29265558848375,-0.493901457794264,<0.01,-1.4912034068477,0.227303234766261,0.18
f. Prairie,2003,10,lag_0,1.42260060205542,-0.63282000146816,0.134255288573667,0.43,-1.01409048865139,0.211100476048597,0.21
f. Prairie,2003,10,lag_1,1.42260060205542,1.23405142589868,-0.4023286636884,0.01,-0.355518971839731,0.76674623750422,<0.01
f. Prairie,2003,10,lag_2,1.42260060205542,-0.901494283215389,-0.385014008505237,0.02,-0.0208055531264236,0.33541776508939,0.04
f. Prairie,2003,50,lag_0,1.63644444512842,-0.63282000146816,-0.0452804405296195,0.79,-1.01409048865139,0.30374704770586,0.07
f. Prairie,2003,50,lag_1,1.63644444512842,1.23405142589868,-0.417002744131931,0.01,-0.355518971839731,0.718326680293863,<0.01
f. Prairie,2003,50,lag_2,1.63644444512842,-0.901494283215389,-0.373017959488887,0.02,-0.0208055531264236,0.203667929738427,0.23
f. Prairie,2003,90,lag_0,1.84823889583419,-0.63282000146816,0.0755824352745753,0.66,-1.01409048865139,0.0521671919634851,0.76
f. Prairie,2003,90,lag_1,1.84823889583419,1.23405142589868,-0.125369084322965,0.46,-0.355518971839731,0.409111127221102,0.01
f. Prairie,2003,90,lag_2,1.84823889583419,-0.901494283215389,-0.493901457794264,<0.01,-0.0208055531264236,0.227303234766261,0.18
f. Prairie,2004,10,lag_0,1.34270819308974,-0.165386649507852,0.134255288573667,0.43,0.0424166041801883,0.211100476048597,0.21
f. Prairie,2004,10,lag_1,1.34270819308974,-0.63282000146816,-0.4023286636884,0.01,-1.01409048865139,0.76674623750422,<0.01
f. Prairie,2004,10,lag_2,1.34270819308974,1.23405142589868,-0.385014008505237,0.02,-0.355518971839731,0.33541776508939,0.04
f. Prairie,2004,50,lag_0,1.91244708594049,-0.165386649507852,-0.0452804405296195,0.79,0.0424166041801883,0.30374704770586,0.07
f. Prairie,2004,50,lag_1,1.91244708594049,-0.63282000146816,-0.417002744131931,0.01,-1.01409048865139,0.718326680293863,<0.01
f. Prairie,2004,50,lag_2,1.91244708594049,1.23405142589868,-0.373017959488887,0.02,-0.355518971839731,0.203667929738427,0.23
f. Prairie,2004,90,lag_0,2.09591487151771,-0.165386649507852,0.0755824352745753,0.66,0.0424166041801883,0.0521671919634851,0.76
f. Prairie,2004,90,lag_1,2.09591487151771,-0.63282000146816,-0.125369084322965,0.46,-1.01409048865139,0.409111127221102,0.01
f. Prairie,2004,90,lag_2,2.09591487151771,1.23405142589868,-0.493901457794264,<0.01,-0.355518971839731,0.227303234766261,0.18
f. Prairie,2005,10,lag_0,1.78292150659093,0.939431649031183,0.134255288573667,0.43,-0.328600165443934,0.211100476048597,0.21
f. Prairie,2005,10,lag_1,1.78292150659093,-0.165386649507852,-0.4023286636884,0.01,0.0424166041801883,0.76674623750422,<0.01
f. Prairie,2005,10,lag_2,1.78292150659093,-0.63282000146816,-0.385014008505237,0.02,-1.01409048865139,0.33541776508939,0.04
